deep_temp_c,surface_temp_c,intake_depth_m,pipe_diameter_m,pipe_length_m,vertical_lift_height_m,number_of_pipes,it_load_mw,delta_t_c,hx_pressure_drop_kpa,pipe_roughness_mm,turbine_efficiency,pump_efficiency,required_mass_flow_kg_s,required_volumetric_flow_m3_s,actual_mass_flow_kg_s,actual_volumetric_flow_m3_s,velocity_ms,rho_cold_kgm3,rho_hot_kgm3,buoyancy_pressure_pa,buoyancy_head_m,friction_losses_pa,heat_exchanger_losses_pa,total_losses_pa,net_head_m,turbine_generation_mw,pump_assist_power_mw,pump_energy_mw,aux_energy_mw,hydra_total_power_mw,hydra_net_energy_mw,baseline_cooling_energy_mw,baseline_cooling_fraction,energy_savings_fraction,gravity_assist_fraction,pump_offset_fraction,positive_retrofit_benefit,required_velocity_ms,velocity_margin_ms,natural_velocity_ms,natural_velocity_margin_ms,required_flow_capacity_ratio,actual_cooling_capacity_ratio,natural_cooling_capacity_ratio,pressure_balance_ratio,pump_fraction_of_baseline,pump_fraction_of_hydra_total,classification,failure_mode,constraint_flags,issue_count,cooling_works,passive_natural_feasible,requires_pump_assist,circulation_regime,success_layer,turbine_recovery_active,meets_10pct_target,scenario_family
5.0,24.0,1000.0,1.0,1250.0,250.0,4,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.63076863403966,1669.5884464479507,1.63076863403966,0.51908977829326,1027.6754652782759,1019.9337560398063,18986.54190734651,1.8904264441351875,6315.392866264348,40000.0,46315.392866264345,-2.721042241008479,0.0,0.06522004821680179,0.06522004821680179,1.6,1.6652200482168018,1.6652200482168018,8.512,0.04256,0.8043679454632516,0.40994021063731734,0.40994021063731734,True,0.51908977829326,0.019089778293259974,0.0,-0.5,5.779347090716836,1.0,0.0,0.40994021063731734,0.007662129724718255,0.03916602390575502,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,4,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.63076863403966,1669.5884464479507,1.63076863403966,0.51908977829326,1027.6754652782759,1019.9337560398063,13290.579335142556,1.3232985108946311,1299.041203945518,40000.0,41299.04120394552,-2.7887088251626224,0.0,0.06684193332196055,0.06684193332196055,1.6,1.6668419333219604,1.6668419333219604,8.512,0.04256,0.8041774044499577,0.321813266063737,0.321813266063737,True,0.51908977829326,0.019089778293259974,0.0,-0.5,5.779347090716836,1.0,0.0,0.321813266063737,0.007852670738012282,0.04010094297828637,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,100.0,1.0,125.0,250.0,2,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.63076863403966,1669.5884464479507,1.63076863403966,1.03817955658652,1027.6754652782759,1019.9337560398063,18986.54190734651,1.8904264441351875,7016.898929045844,40000.0,47016.89892904584,-2.7908888522700157,0.0,0.06689418590037163,0.06689418590037163,1.6,1.6668941859003714,1.6668941859003714,8.512,0.04256,0.8041712657541856,0.4038237812323498,0.4038237812323498,True,1.03817955658652,0.53817955658652,0.0,-0.5,2.889673545358418,1.0,0.0,0.4038237812323498,0.007858809433784262,0.040131033191071336,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,100.0,1.0,125.0,175.0,4,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.63076863403966,1669.5884464479507,1.63076863403966,0.51908977829326,1027.6754652782759,1019.9337560398063,13290.579335142556,1.3232985108946311,1594.1207134936844,40000.0,41594.120713493685,-2.8180889045206463,0.0,0.06754613782252487,0.06754613782252487,1.6,1.667546137822525,1.667546137822525,8.512,0.04256,0.8040946736580681,0.319530239061669,0.319530239061669,True,0.51908977829326,0.019089778293259974,0.0,-0.5,5.779347090716836,1.0,0.0,0.319530239061669,0.00793540152990189,0.040506308215691324,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,300.0,1.0,375.0,175.0,4,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.63076863403966,1669.5884464479507,1.63076863403966,0.51908977829326,1027.6754652782759,1019.9337560398063,13290.579335142556,1.3232985108946311,2577.719078654239,40000.0,42577.71907865424,-2.916022502380728,0.0,0.0698934861577393,0.0698934861577393,1.6,1.6698934861577392,1.6698934861577392,8.512,0.04256,0.8038189043517693,0.312148692385112,0.312148692385112,True,0.51908977829326,0.019089778293259974,0.0,-0.5,5.779347090716836,1.0,0.0,0.312148692385112,0.008211170836200576,0.04185505646743814,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,300.0,1.0,375.0,175.0,1,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2255118116898562,1252.1913348359628,1.2255118116898562,1.5603701011835571,1027.6754652782759,1015.8647485191225,20276.047996276542,2.0228380326424586,20645.769781476825,40000.0,60645.769781476825,-4.027481519539414,0.0,0.07240034763277499,0.07240034763277499,1.6,1.6724003476327751,1.6724003476327751,8.512,0.04256,0.8035243952499089,0.33433573469900124,0.33433573469900124,True,1.5603701011835571,1.0603701011835571,0.0,-0.5,1.9226207921598015,1.0,0.0,0.33433573469900124,0.008505679938060973,0.043291277555194956,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,600.0,1.0,750.0,175.0,4,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.63076863403966,1669.5884464479507,1.63076863403966,0.51908977829326,1027.6754652782759,1019.9337560398063,13290.579335142556,1.3232985108946311,4053.1166263950718,40000.0,44053.11662639507,-3.0629228991708493,0.0,0.07341450866056094,0.07341450866056094,1.6,1.673414508660561,1.673414508660561,8.512,0.04256,0.8034052503923214,0.30169441694346116,0.30169441694346116,True,0.51908977829326,0.019089778293259974,0.0,-0.5,5.779347090716836,1.0,0.0,0.30169441694346116,0.008624824795648607,0.04387108411013096,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,2,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.63076863403966,1669.5884464479507,1.63076863403966,1.03817955658652,1027.6754652782759,1019.9337560398063,13290.579335142556,1.3232985108946311,4872.223637909136,40000.0,44872.223637909134,-3.1444786433763587,0.0,0.07536929991270594,0.07536929991270594,1.6,1.6753692999127061,1.6753692999127061,8.512,0.04256,0.8031755991643907,0.29618722357931815,0.29618722357931815,True,1.03817955658652,0.53817955658652,0.0,-0.5,2.889673545358418,1.0,0.0,0.29618722357931815,0.008854476023579175,0.044986678409729135,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,300.0,1.0,375.0,250.0,2,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.63076863403966,1669.5884464479507,1.63076863403966,1.03817955658652,1027.6754652782759,1019.9337560398063,18986.54190734651,1.8904264441351875,10591.357747607024,40000.0,50591.35774760702,-3.1467857558270382,0.0,0.07542459857106827,0.07542459857106827,1.6,1.6754245985710683,1.6754245985710683,8.512,0.04256,0.8031691026114816,0.3752921991551922,0.3752921991551922,True,1.03817955658652,0.53817955658652,0.0,-0.5,2.889673545358418,1.0,0.0,0.3752921991551922,0.008860972576488284,0.04501819934803166,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
5.0,24.0,100.0,1.0,125.0,175.0,2,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.63076863403966,1669.5884464479507,1.63076863403966,1.03817955658652,1027.6754652782759,1019.9337560398063,13290.579335142556,1.3232985108946311,5944.56128347749,40000.0,45944.56128347749,-3.2512477144434655,0.0,0.07792842371391494,0.07792842371391494,1.6,1.6779284237139152,1.6779284237139152,8.512,0.04256,0.8028749502215795,0.2892742680279351,0.2892742680279351,True,1.03817955658652,0.53817955658652,0.0,-0.5,2.889673545358418,1.0,0.0,0.2892742680279351,0.009155124966390382,0.04644323477245156,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,stage_2_candidates
