deep_temp_c,surface_temp_c,intake_depth_m,pipe_diameter_m,pipe_length_m,vertical_lift_height_m,number_of_pipes,it_load_mw,delta_t_c,hx_pressure_drop_kpa,pipe_roughness_mm,turbine_efficiency,pump_efficiency,mass_flow_kg_s,volumetric_flow_m3_s,velocity_ms,rho_cold_kgm3,rho_hot_kgm3,buoyancy_pressure_pa,buoyancy_head_m,friction_losses_pa,heat_exchanger_losses_pa,total_losses_pa,net_head_m,turbine_generation_mw,pump_energy_mw,aux_energy_mw,hydra_net_energy_mw,baseline_cooling_energy_mw,baseline_cooling_fraction,energy_savings_fraction,gravity_assist_fraction,pump_offset_fraction,required_velocity_ms,natural_velocity_ms,required_flow_capacity_ratio,natural_cooling_capacity_ratio,pressure_balance_ratio,classification,failure_mode,constraint_flags,issue_count,cooling_works,passive_natural_feasible,requires_pump_assist,circulation_regime,success_layer,turbine_recovery_active,meets_10pct_target,scenario_family
5.0,24.0,30.0,1.0,50.0,175.0,10,50.0,40.0,40.0,0.045,0.85,0.82,313.0478337089907,0.3061240724992392,0.038976927470140525,1027.7435,1017.4915,17600.121000000116,1.7544194187954063,10.580086174315996,40000.0,40010.58008617432,-2.233924676137381,0.0,0.010039581954200818,0.4,0.4100395819542008,1.6280000000000003,0.032560000000000006,0.7481329349175672,0.4398866740270494,0.4398866740270494,0.038976927470140525,0.0,76.96861181010848,0.0,0.4398866740270494,FAIL,VELOCITY_TOO_LOW,VELOCITY_TOO_LOW|INSUFFICIENT_NATURAL_CIRCULATION,2,False,False,False,INFEASIBLE,NO_VALID_LAYER,False,False,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,10,100.0,30.0,40.0,0.045,0.85,0.82,834.7942232239753,0.8148555234213776,0.10375062756659675,1027.7435,1021.1945000000001,11242.995749999962,1.1187014931637718,63.75209807599888,40000.0,40063.752098076,-2.8677252822675867,0.0,0.03436793048694364,0.8,0.8343679304869437,3.5893333333333337,0.03589333333333333,0.7675423670634444,0.2806276287472308,0.2806276287472308,0.10375062756659675,0.0,28.915487745597705,0.0,0.2806276287472308,FAIL,VELOCITY_TOO_LOW,VELOCITY_TOO_LOW|INSUFFICIENT_NATURAL_CIRCULATION,2,False,False,False,INFEASIBLE,NO_VALID_LAYER,False,False,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,10,100.0,40.0,40.0,0.045,0.85,0.82,626.0956674179814,0.6122481449984783,0.07795385494028105,1027.7435,1017.4915,17600.121000000116,1.7544194187954063,37.57393616829141,40000.0,40037.57393616829,-2.2366154834686194,0.0,0.020103349666331163,0.8,0.8201033496663312,3.5893333333333337,0.03589333333333333,0.7715165259101974,0.439590096744121,0.439590096744121,0.07795385494028105,0.0,38.48430590505424,0.0,0.439590096744121,FAIL,VELOCITY_TOO_LOW,VELOCITY_TOO_LOW|INSUFFICIENT_NATURAL_CIRCULATION,2,False,False,False,INFEASIBLE,NO_VALID_LAYER,False,False,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,10,150.0,30.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2222832851320662,0.1556259413498951,1027.7435,1021.1945000000001,11242.995749999962,1.1187014931637718,135.2307857835681,40000.0,40135.23078578357,-2.874837560564752,0.0,0.05167975017709078,1.2,1.2516797501770907,5.884,0.03922666666666667,0.787274005748285,0.28012784603153146,0.28012784603153146,0.1556259413498951,0.0,19.27699183039847,0.0,0.28012784603153146,FAIL,VELOCITY_TOO_LOW,VELOCITY_TOO_LOW|INSUFFICIENT_NATURAL_CIRCULATION,2,False,False,False,INFEASIBLE,NO_VALID_LAYER,False,False,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,10,150.0,40.0,40.0,0.045,0.85,0.82,939.1435011269722,0.9183722174977175,0.11693078241042157,1027.7435,1017.4915,17600.121000000116,1.7544194187954063,79.41933123551239,40000.0,40079.41933123551,-2.240786726023889,0.0,0.03021126300914545,1.2,1.2302112630091453,5.884,0.03922666666666667,0.7909226269528984,0.43913113746844207,0.43913113746844207,0.11693078241042157,0.0,25.65620393670283,0.0,0.43913113746844207,FAIL,VELOCITY_TOO_LOW,VELOCITY_TOO_LOW|INSUFFICIENT_NATURAL_CIRCULATION,2,False,False,False,INFEASIBLE,NO_VALID_LAYER,False,False,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,10,200.0,30.0,40.0,0.045,0.85,0.82,1669.5884464479507,1.6297110468427551,0.2075012551331935,1027.7435,1021.1945000000001,11242.995749999962,1.1187014931637718,231.25051223512494,40000.0,40231.25051223513,-2.8843917233291148,0.0,0.0691353351434733,1.6,1.6691353351434732,8.512,0.04256,0.8039079728449867,0.2794592662880499,0.2794592662880499,0.2075012551331935,0.0,14.457743872798853,0.0,0.2794592662880499,FAIL,VELOCITY_TOO_LOW,VELOCITY_TOO_LOW|INSUFFICIENT_NATURAL_CIRCULATION,2,False,False,False,INFEASIBLE,NO_VALID_LAYER,False,False,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,10,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2244962899969567,0.1559077098805621,1027.7435,1017.4915,17600.121000000116,1.7544194187954063,135.47562786761057,40000.0,40135.475627867614,-2.246374543025665,0.0,0.04038213385696024,1.6,1.6403821338569604,8.512,0.04256,0.8072859335224435,0.43851781309848664,0.43851781309848664,0.1559077098805621,0.0,19.24215295252712,0.0,0.43851781309848664,FAIL,VELOCITY_TOO_LOW,VELOCITY_TOO_LOW|INSUFFICIENT_NATURAL_CIRCULATION,2,False,False,False,INFEASIBLE,NO_VALID_LAYER,False,False,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,20,50.0,30.0,40.0,0.045,0.85,0.82,417.39711161198767,0.4074277617106888,0.02593765689164919,1027.7435,1021.1945000000001,11242.995749999962,1.1187014931637718,5.070430640253742,40000.0,40005.070430640255,-2.861886334140108,0.0,0.017148977135544804,0.4,0.41714897713554483,1.6280000000000003,0.032560000000000006,0.7437659845604762,0.2810392689969831,0.2810392689969831,0.02593765689164919,0.0,115.66195098239082,0.0,0.2810392689969831,FAIL,VELOCITY_TOO_LOW,VELOCITY_TOO_LOW|INSUFFICIENT_NATURAL_CIRCULATION,2,False,False,False,INFEASIBLE,NO_VALID_LAYER,False,False,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,20,50.0,40.0,40.0,0.045,0.85,0.82,313.0478337089907,0.3061240724992392,0.019488463735070263,1027.7435,1017.4915,17600.121000000116,1.7544194187954063,3.0293016211575923,40000.0,40003.02930162116,-2.233171997048004,0.0,0.010036199305052559,0.4,0.4100361993050526,1.6280000000000003,0.032560000000000006,0.7481350127118842,0.43996970497648924,0.43996970497648924,0.019488463735070263,0.0,153.93722362021697,0.0,0.43996970497648924,FAIL,VELOCITY_TOO_LOW,VELOCITY_TOO_LOW|INSUFFICIENT_NATURAL_CIRCULATION,2,False,False,False,INFEASIBLE,NO_VALID_LAYER,False,False,stage_2_candidates
5.0,24.0,30.0,1.0,50.0,175.0,20,100.0,30.0,40.0,0.045,0.85,0.82,834.7942232239753,0.8148555234213776,0.05187531378329838,1027.7435,1021.1945000000001,11242.995749999962,1.1187014931637718,17.836335784713242,40000.0,40017.83633578471,-2.863156568289818,0.0,0.03431317724911658,0.8,0.8343131772491166,3.5893333333333337,0.03589333333333333,0.7675576214944884,0.28094961595777884,0.28094961595777884,0.05187531378329838,0.0,57.83097549119541,0.0,0.28094961595777884,FAIL,VELOCITY_TOO_LOW,VELOCITY_TOO_LOW|INSUFFICIENT_NATURAL_CIRCULATION,2,False,False,False,INFEASIBLE,NO_VALID_LAYER,False,False,stage_2_candidates
