deep_temp_c,surface_temp_c,intake_depth_m,pipe_diameter_m,pipe_length_m,vertical_lift_height_m,number_of_pipes,it_load_mw,delta_t_c,hx_pressure_drop_kpa,pipe_roughness_mm,turbine_efficiency,pump_efficiency,mass_flow_kg_s,volumetric_flow_m3_s,velocity_ms,rho_cold_kgm3,rho_hot_kgm3,buoyancy_pressure_pa,buoyancy_head_m,friction_losses_pa,heat_exchanger_losses_pa,total_losses_pa,net_head_m,turbine_generation_mw,pump_energy_mw,aux_energy_mw,hydra_net_energy_mw,baseline_cooling_energy_mw,baseline_cooling_fraction,energy_savings_fraction,gravity_assist_fraction,pump_offset_fraction,required_velocity_ms,natural_velocity_ms,required_flow_capacity_ratio,natural_cooling_capacity_ratio,pressure_balance_ratio,classification,failure_mode,constraint_flags,issue_count,cooling_works,passive_natural_feasible,requires_pump_assist,circulation_regime,success_layer,turbine_recovery_active,meets_10pct_target,scenario_family
5.0,24.0,100.0,1.0,125.0,175.0,2,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2244962899969567,0.7795385494028104,1027.7435,1017.4915,17600.121000000116,1.7544194187954063,3440.0408007343217,40000.0,43440.04080073432,-2.575780989149093,0.0,0.03858644625587553,0.7,0.7385864462558756,11.224,0.05612,0.9341957906044301,0.40515894266155017,0.40515894266155017,0.7795385494028104,0.0,3.8484305905054246,0.0,0.40515894266155017,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,30.0,0.5,50.0,175.0,10,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2244962899969567,0.6236308395222484,1027.7435,1017.4915,17600.121000000116,1.7544194187954063,3440.7074218312773,40000.0,43440.70742183128,-2.5758474394307407,0.0,0.03858744171326584,0.7,0.7385874417132658,11.224,0.05612,0.9341957019143562,0.40515272527894225,0.40515272527894225,0.6236308395222484,0.0,4.81053823813178,0.0,0.40515272527894225,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,100.0,0.5,125.0,175.0,10,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2244962899969567,0.6236308395222484,1027.7435,1017.4915,17600.121000000116,1.7544194187954063,4388.754036472228,40000.0,44388.75403647223,-2.670350846006713,0.0,0.04000314849664636,0.7,0.7400031484966463,11.224,0.05612,0.9340695698060721,0.3964995499882446,0.3964995499882446,0.6236308395222484,0.0,4.81053823813178,0.0,0.3964995499882446,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,30.0,1.0,50.0,250.0,1,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2244962899969567,1.5590770988056208,1027.7435,1017.4915,25143.030000000163,2.506313455422009,12946.791514661092,40000.0,52946.79151466109,-2.771541122750076,0.0,0.04151902783251521,0.7,0.7415190278325152,11.224,0.05612,0.9339345128445727,0.4748735339900247,0.4748735339900247,1.5590770988056208,0.0,1.9242152952527123,0.0,0.4748735339900247,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,300.0,1.0,375.0,175.0,2,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2244962899969567,0.7795385494028104,1027.7435,1017.4915,17600.121000000116,1.7544194187954063,5529.960767611326,40000.0,45529.96076761132,-2.784108884941243,0.0,0.04170729899469438,0.7,0.7417072989946943,11.224,0.05612,0.9339177388636232,0.38656130388147236,0.38656130388147236,0.7795385494028104,0.0,3.8484305905054246,0.0,0.38656130388147236,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,600.0,0.5,750.0,250.0,10,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2244962899969567,0.6236308395222484,1027.7435,1017.4915,25143.030000000163,2.506313455422009,13237.189106454432,40000.0,53237.18910645443,-2.8004886040891908,0.0,0.041952675117606676,0.7,0.7419526751176067,11.224,0.05612,0.933895877127797,0.47228319943270336,0.47228319943270336,0.6236308395222484,0.0,4.81053823813178,0.0,0.47228319943270336,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,1000.0,1.0,1250.0,250.0,2,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2244962899969567,0.7795385494028104,1027.7435,1017.4915,25143.030000000163,2.506313455422009,13471.656641743948,40000.0,53471.656641743946,-2.823860852324814,0.0,0.042302802711614886,0.7,0.7423028027116149,11.224,0.05612,0.9338646825809324,0.470212287763152,0.470212287763152,0.7795385494028104,0.0,3.8484305905054246,0.0,0.470212287763152,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,300.0,0.5,375.0,175.0,10,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2244962899969567,0.6236308395222484,1027.7435,1017.4915,17600.121000000116,1.7544194187954063,7548.9094186087295,40000.0,47548.90941860873,-2.985362201259956,0.0,0.04472217110791473,0.7,0.7447221711079147,11.224,0.05612,0.9336491294451252,0.3701477324128098,0.3701477324128098,0.6236308395222484,0.0,4.81053823813178,0.0,0.3701477324128098,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,100.0,1.0,125.0,250.0,1,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2244962899969567,1.5590770988056208,1027.7435,1017.4915,25143.030000000163,2.506313455422009,15251.35255284445,40000.0,55251.35255284445,-3.0012649205119306,0.0,0.04496040154145066,0.7,0.7449604015414506,11.224,0.05612,0.9336279043530425,0.4550663257691734,0.4550663257691734,1.5590770988056208,0.0,1.9242152952527123,0.0,0.4550663257691734,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
5.0,24.0,600.0,1.0,750.0,175.0,2,200.0,40.0,40.0,0.045,0.85,0.82,1252.1913348359628,1.2244962899969567,0.7795385494028104,1027.7435,1017.4915,17600.121000000116,1.7544194187954063,8664.840717926834,40000.0,48664.84071792683,-3.0966007286294697,0.0,0.046388578102922656,0.7,0.7463885781029227,11.224,0.05612,0.9335006612524125,0.36165989121416564,0.36165989121416564,0.7795385494028104,0.0,3.8484305905054246,0.0,0.36165989121416564,PASS,NONE,INSUFFICIENT_NATURAL_CIRCULATION,1,True,False,True,RETROFIT_ASSIST,HYBRID_RETROFIT_ASSIST,False,True,parameter_sweep
